TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId,SteamId
66170,,Warframe,,"Warframe situates players as members of the Tenno race, newly awoken after years of cryo-sleep into a solar system at war. Reborn into a corrupt era, the Tenno are sought by the oppressive Grineer Empire for annihilation. Warframe armor is the key to overthrowing the Grineer by providing players with unique offensive and defensive powers to explore, upgrade and master during purpose-driven radical raids.",,2903,230410
66170,en,Warframe,,Warframe is a cooperative free-to-play third person online action game set in an evolving sci-fi world.,steam,2903,230410
496902,,Slay the Spire,,"Ascend an evil, living tower in the roguelike deck-building game Slay the Spire. Select from hundreds of different cards and powerful ancient relics as you craft a unique deck and fight your way to the top!",,40477,646570
496902,en,Slay the Spire,,"We fused card games and roguelikes together to make the best single player deckbuilder we could. Craft a unique deck, encounter bizarre creatures, discover relics of immense power, and Slay the Spire!",steam,40477,646570
503988,,Princess Connect! Re:Dive,,Re:dive takes place in the village Landosle in the continent of Astria where the new adventure begins. Previous characters from the original game are also planned to release along with new characters!,,22791,
71375,,Star Citizen,,"Star Citizen is an upcoming space trading and combat simulator video game for Microsoft Windows. Star Citizen will consist of two main components: first person space combat and trading in a massively multiplayer persistent universe and customizable private servers (known as Star Citizen), and a branching single-player and drop-in co-operative multiplayer campaign (known as Squadron 42). The game will feature Oculus Rift support.",,1595,
12924,,Warcraft III,,"Warcraft 3: Reign of Chaos is an RTS made by Blizzard Entertainment. Take control of either the Humans, the Orcs, the Night Elves or the Undead, all with different unit types and heroes with unique abilities.Play the story driven single player campaign, go online to play default- or custom maps against people around the world or create your own maps with the map creation tool.",,132,
509663,,Special Events,,,,,
515066,,SnowRunner,,"SnowRunner puts you in the driver’s seat of powerful vehicles as you conquer extreme open environments with the most advanced terrain simulation ever. Drive 40 vehicles from brands such as Ford, Chevrolet, and Freightliner as you leave your mark on an untamed open world. 
 
Overcome mud, torrential waters, snow, and frozen lakes while taking on perilous contracts and missions. Expand and customize your fleet with many upgrades and accessories including an exhaust snorkel for heavy waters or chain tires to battle the snow.",,107215,
516588,,Rise Online,,Rise Online is the Massively Multiplayer Online Role Playing Game (MMORPG) developed by Rokosoft.,,133581,
512623,,Cricket 19,,"Lead your team to international glory with Cricket 19. The truly global cricket simulation from Big Ant Studios, the leading name in authentic, realistic cricket action, Cricket 19 allows you to take control of your team, from club through national level, and lead them to T20, ODI, or Test Match glory. Create your own club, stadia, sponsor logos and uniforms via Big Ant’s acclaimed Cricket Academy to recreate your local matches and dramas!

Dive into the deepest, story-driven career mode in the history of cricket video games. Build a rookie player’s career from their junior years at club cricket. Perform well and before you know it, you’ll be leading your nation on to the field.",,115869,1028630
512623,en,Cricket 19,,"Lead your team to international glory with Cricket 19. The truly global cricket simulation from Big Ant Studios, the leading name in authentic, realistic cricket action, Cricket 19 allows you to take control of your team, from club through national level, and lead them to T20, ODI, or Test Match glory.",steam,115869,1028630
66366,,War Thunder,,"War Thunder is an MMO combat game dedicated to World War II military aviation, armored vehicles and fleet. You will take part in all of the major combat battles, fighting with real players all over the world. Become a lone hero or lead your team to victory — the choice is yours! War Thunder offers a highly detailed and personalized aviation experience, giving players access to hundreds of historically accurate planes with detailed cockpits, dozens of upgrade able weapons, and flying skills that can be honed and improved with each mission. Thanks to the game’s painstaking attention to detail, you’ll truly feel like a World War II fighter pilot as you plunge into battle.",,2165,236390
66366,en,War Thunder,,"War Thunder is the most comprehensive free-to-play, cross-platform, MMO military game dedicated to aviation, armoured vehicles, and naval craft, from the early 20th century to the most advanced modern combat units. Join now and take part in major battles on land, in the air, and at sea.",steam,2165,236390
497497,,Brawl Stars,,Brawl Stars is a light weight MOBA where players are thrown into 3v3 real-time battles with other players across four different game modes.,,55945,
476349,,Arcturus: The Curse and Loss of Divinity,,Korean RPG developed by Gravity (makers of Ragnarok Online) and Sonnori and later published in Japan by Nihon Falcom. Predecessor to Ragnarok Online with interesting characters and world and combat system similar to Grandia.,,13958,
19357,,Guild Wars 2,,"Guild Wars 2 is the sequel to the Guild Wars series of games by ArenaNet. Guild Wars 2 was released on August 28, 2012. It has been in development since 2006. 
 
Many features have integrated into the game which align it with traditional MMORPGs, such as a persistent world and a level cap of 80, but the game has been described by ArenaNet as having non-traditional elements as well, because ""it doesn’t make you spend hours preparing to have fun rather than just having fun.""",,1183,
458781,,No Man's Sky,,"Inspired by the adventure and imagination that we love from classic science-fiction, No Man's Sky presents you with a galaxy to explore, filled with unique planets and lifeforms, and constant danger and action. 
 
In No Man's Sky, every star is the light of a distant sun, each orbited by planets filled with life, and you can go to any of them you choose. Fly smoothly from deep space to planetary surfaces, with no loading screens, and no limits. In this infinite procedurally generated universe, you'll discover places and creatures that no other players have seen before - and perhaps never will again.",,3225,275850
458781,en,No Man's Sky,,No Man's Sky is a game about exploration and survival in an infinite procedurally generated universe.,steam,3225,275850
7193,,Microsoft Flight Simulator,,"Microsoft Flight Simulator is the next generation of one of the most beloved simulation franchises. From light planes to wide-body jets, fly highly detailed and stunning aircraft in an incredibly realistic world. Create your flight plan and fly anywhere on the planet. Enjoy flying day or night and face realistic, challenging weather conditions. 
 
The game uses Turn 10 Studios (a division of Xbox Game Studios) Ftech engine mixed with Microsoft Azura cloud system to render the data.",,119295,
498592,,I'm Only Sleeping,,A Point And Click Adventure Game created by Einoo as part of the Reality-On-The-Norm project.,,71001,
490744,,Stardew Valley,,"Stardew Valley is an open-ended country-life RPG! You’ve inherited your grandfather’s old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home? It won’t be easy. Ever since Joja Corporation came to town, the old ways of life have all but disappeared. The community center, once the town’s most vibrant hub of activity, now lies in shambles. But the valley seems full of opportunity. With a little dedication, you might just be the one to restore Stardew Valley to greatness!",,17000,413150
490744,en,Stardew Valley,,"You've inherited your grandfather's old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home?",steam,17000,413150
519329,,NHL 21,,"Gameplay in NHL 21 has gotten smarter, faster and a whole lot flashier. With innovative moves and massive improvements on both sides of the puck, players have more options than ever before to take control of the game and impose their playstyle on opponents. Recognize Revolutionary with Gameplay in NHL 21. A brand new Be A Pro experience gives you the chance to live the life of an NHL player, on and off the ice. Impress the front office, go early on draft day, and chase greatness as you earn your spot on the first line, compete for the Stanley Cup, and become the league’s next best. Recognize Future with Be A Pro in NHL 21. World of Chel makes it easier than ever to jump in, and play solo or connect with friends on your way to wins and rewards. This year, we’re introducing Ranked Seasons — where you’ll compete across each of the four modes to earn rewards and play in the new EASHL Club Finals.",,138538,
23020,,Roblox,,"Roblox is a massively multiplayer online game platform created and marketed toward children and teenagers aged 8–18. It allows its users to create their own virtual world using a variety of objects, in which they or other members may enter and socialize within. Games created on Roblox can be scripted using a sandboxed edition of Lua 5.1 to affect events that occur in-game and create different scenarios. The company's main source of revenue comes from users buying Robux, the virtual currency of the platform, which can be used to purchase items for the player's avatar, or microtransactions in players' games. Roblox also earns revenue from users purchasing ""Roblox Premium"", a monthly subscription which gives players special benefits and a Robux stipend for each month subscribed.",,17269,
504199,,Battlefield V,,"The Battlefield series goes back to its roots in a never-before-seen portrayal of World War 2. Take on physical, all-out multiplayer with your squad in modes like the vast Grand Operations and the cooperative Combined Arms, or witness human drama set against global combat in the single player War Stories. As you fight in epic, unexpected locations across the globe, enjoy the richest and most immersive Battlefield yet. Now also includes Firestorm – Battle Royale, reimagined for Battlefield. 
 
Game contains In-Game Purchases 
 
• Firestorm – Battle Royale, reimagined for Battlefield. Dominate on the largest Battlefield map ever with epic weapons and combat vehicles as a deadly ring of fire closes in. Scavenge, fight, and survive to become the last squad standing. 
 
• World War 2 as You’ve Never Seen It Before – Take the fight to unexpected but crucial moments of the war, as Battlefield goes back to where it all began. 
 
• 64-Player Multiplayer in the Chaos of All-Out War – Lead your Company in all-out multiplayer with new experiences like the massive Grand Operations mode. Take on classic modes like Conquest or squad up with friends in the cooperative Combined Arms. 
 
• The Most Immersive Battlefield Yet – Maneuver through the battlefield using a new soldier move set, fortifications, and mobile tools of destruction. 
 
• Play Untold War Stories – Witness human drama set against global combat in the single player War Stories. Ski down Norwegian mountains as you battle for control of nuclear weapon supply lines, join the frontline with the French colonial troops, or go behind enemy lines in North Africa with a band of misfits sent to create mayhem. 
 
• Tides of War – Embark on a journey where new content drops continuously transport you and your Company to a huge variety of key WW2 locations, where new battlefields and gear await.",,83728,
369252,,The Sims 4,,"Unleash your imagination and create a unique world of Sims that’s an expression of you! Explore and customize every detail from Sims to homes, and much more. Choose how Sims look, act, and dress, then decide how they’ll live out each day. Design and build incredible homes for every family, then decorate with your favorite furnishings and décor. Travel to different neighborhoods where you can meet other Sims and learn about their lives. Discover beautiful locations with distinctive environments and go on spontaneous adventures. Manage the ups and downs of Sims’ everyday lives and see what happens when you play out scenarios from your own real life! Tell your stories your way while developing relationships, pursuing careers and life aspirations, and immersing yourself in this extraordinary game, where the possibilities are endless. Play with life!",,3212,
65654,,The Elder Scrolls Online,,"The Elder Scrolls Online is a massively multiplayer online role-playing game that was announced in May 2012. Developed by the team at ZeniMax Online Studios, The Elder Scrolls Online merges the unmatched exploration of rich worlds that the franchise is known for with the scale and social aspects of a massively multiplayer online role-playing game. 
 
An entirely new chapter of Elder Scrolls history will be revealed in this ambitious world, set a millennium before the events of Skyrim as the Daedric prince, Molag Bal, tries to pull all of Tamriel into his demonic realm.",,1081,306130
65654,en,The Elder Scrolls Online,,"Join over 18 million players in the award-winning online multiplayer RPG and experience limitless adventure in a persistent Elder Scrolls world. Battle, craft, steal, or explore, and combine different types of equipment and abilities to create your own style of play. No game subscription required.",steam,1081,306130
1041,,Diablo II,,"A top down adventure game of epic proportion. Diablo 2 is the continuation of a wonderful world of magic and horror. - - ""There is no escape from chaos, there is only the sweet release of death""",,126,
517301,,Slam Dunk,,"SLAM DUNK! Ardent Story Never Die! Fight for the National Championship! A Real-Time 3v3 Basketball game adapted from the Japanese Anime – “Slam Dunk”. The production is supervised by Toei Animation and distributed by DeNA. Meet the original characters, watch the orginal story and those classic scenes. You will be able to use those familiar skills like “Hua Hua Defense”, “Akagi Dunk” and “Lightning Fast”; experience the strength of each high-school basketball team. Let’s ignite your passion for basketball and feel those touching moment through the competitions. Enjoy creating and developing your very own playing technique!",,92986,
417969,,Halo: The Master Chief Collection,,"The improved and enhanced Halo: The Master Chief Collection is included with Xbox Game Pass. Featuring visual enhancements with up to 4K UHD resolution on Xbox One X, improved matchmaking, offline LAN, customizable installation options, and faster load times, it’s the definitive way to experience the ultimate Halo saga. Includes the extensive suite of campaign, multiplayer and additional features from Halo: Combat Evolved Anniversary, Halo 2: Anniversary, Halo 3, and Halo 4 - all updated to run at 60FPS.",,7348,976730
417969,en,Halo: The Master Chief Collection,,"The Master Chief’s iconic journey includes six games, built for PC and collected in a single integrated experience. Whether you’re a long-time fan or meeting Spartan 117 for the first time, The Master Chief Collection is the definitive Halo gaming experience.",steam,7348,976730
499132,,They Are Billions,,They Are Billions is a Steampunk strategy game set on a post-apocalyptic planet. Build and defend colonies to survive against the billions of the infected that seek to annihilate the few remaining living humans. Can humanity survive after the zombie apocalypse?,,36616,644930
499132,en,They Are Billions,,They Are Billions is a Steampunk strategy game set on a post-apocalyptic planet. Build and defend colonies to survive against the billions of the infected that seek to annihilate the few remaining living humans. Can humanity survive after the zombie apocalypse?,steam,36616,644930
514194,,Rogue Company,,"Rogue Company is a team-based multiplayer shooter packed with action, tactics, and attitude. With an arsenal of playable mercenaries, guns, abilities, and game modes, there is always something to master 
Rogue Company is a top-secret syndicate of elite mercenaries who carry out paid contracts to combat the world’s biggest wrongs. Rogue Company is an outlaw solution to a broken system. To most of the world, the elusive organization is a rumor at best. However, to those in the know, Rogue Company operatives are indispensable to solving the world’s deadliest and most challenging missions. As a Rogue Company mercenary, players will group up, grab their weapon of choice, and dive into iconic locations to compete online in various PVP game modes. 
Rogue Company will feature crossplay on all major platforms. Team up with friends, regardless of platform, and climb the ranks of Rogue Company.",,122235,
516491,,Element TD 2,,"Element TD 2 is the culmination of 15 years of multiplayer tower defense development, with the original mod having been downloaded over 5 million times across WarCraft 3, StarCraft 2 and Dota 2. With dozens of towers, alongside an array of maps to test your defenses, this is a feature-packed standalone sequel prepared to challenge tower defense players. 
 
Let Elements Collide 
With 6 elements that combine to create 44 unique towers, you will need to anticipate incoming waves, their elements, and tailor your approach to maximize your defense. Each element has its own strengths and weaknesses, so choosing the right upgrade paths is crucial to winning. 
 
Cooperate To Conquer 
Work with up to 8 players to synergize your elemental choices, tower upgrades, and plan your placements. Together you will withstand the enemy assault against ever increasing waves, culminating in an endless boss battle. 
 
Test Your Fortitude 
The campaign currently spans 28 missions to put even the most experienced Tower Defense player to the test. Take on unique maps, enemies, and bosses in a challenging gauntlet that provides an experience never before seen in Element TD. 
 
Features 
- 44 Towers with unique abilities created through multiple elemental upgrade paths. 
- Co-op mode lets up to 8 players team up at once. 
- Campaign mode to hone your skills and survive against ever increasing challenges. 
- 6 Elements to empower your towers to create powerful diverse defenses. 
- 55 Waves to truly challenge your defenses, culminating in an endless boss. 
- 12 Maps with unique biomes to test your tactics on diverse layouts. 
- 10 Modifiers to significantly alter the gameplay to your liking. 
- War mode places 2 sides head to head in one area. 
- Global servers allow for cross-region multiplayer. 
- Leaderboards to compete against other players for top score. 
- Replay support to showcase your victories and learn strategies from others. 
- Unlockable cosmetics allows you to customize your builder.",,129388,1018830
516491,en,Element TD 2,,"Element TD 2 sees you combine powerful elements to create unique towers. Prove your defenses against challenging foes, and compete or cooperate with others to determine who has mastered the elements.",steam,129388,1018830
504689,,Farming Simulator 19,,"With a complete overhaul of its graphics engine, offering the most striking and immersive visuals and effects to date, along with the deepest and most complete farming experience ever on consoles and PC. 
 
Farming Simulator 19 features three distinct open worlds in which to develop and expand your farm, in solo or with friends: two entirely new environments will soon be revealed, as well as an all-improved version of the South American environment, which has been overhauled to take advantage of the new engine's capabilities. 
 
With the addition of new brands, Farming Simulator 19's garage features the franchise's most extensive vehicle roster ever. The game also introduces new farming activities, new animals including horses, brand new mechanics, as well as new crops. 
 
Farm like never before in 2018! Farming Simulator is stepped up its game with Farming Simulator 19 for PlayStation 4, Xbox One and PC!",,87210,787860
504689,en,Farming Simulator 19,,"The best-selling franchise takes a giant leap forward with a complete overhaul of the graphics engine, offering the most striking and immersive visuals and effects, along with the deepest and most complete farming experience ever.",steam,87210,787860
2692,,Super Mario 64,,"The first three dimensional entry in the Mario franchise, Super Mario 64 follows Mario as he puts his broadened 3D movement arsenal to use in order to rescue Princess Peach from the clutches of his arch rival Bowser. Mario has to jump into worlds-within-paintings ornamenting the walls of Peach's castle, uncover secrets and hidden challenges and collect golden stars as reward for platforming trials.",,1074,
791968461,,ALTF4,,3D 3rd Person Perma-Death Runner Game,,143759,
509671,,Fitness & Health,,,,,
491180,,Twitch Plays,,,,,
271304,,7 Days to Die,,"Building on survivalist and horror themes, players in 7 Days to Die can scavenge the abandoned cities of the buildable and destructable voxel world for supplies or explore the wilderness to gather raw materials to build their own tools, weapons, traps, fortifications and shelters. The horror (zombies) element makes up a large part of the game, including building and the fully destructible (voxel) environment - everything is built from blocks, similar to Minecraft, yet creating a very smooth look. 
 
With steady updates (but slow, avg. 2 major updates / year, with several minor ones in-between, mostly bug fixes) the game has steadily advanced and continues to advance in terms of graphics but even more so and more importantly, gameplay, having changed from being a mostly simple shooter and focused on elaborate crafting (changed with Alpha 12), to a full RPG experience, with Alpha 15 having introduced NPCs (traders only) and an extensive skill system and Alpha 17 introduced this as a categorized (traits-like) system. 
 
The game now also has an extensive traps, automated turrets via an electricity tier, plus a whole assortment of usable single- and multi-seating vehicles (manual and motor bikes, cars, gyrocopter) introduced in Alpha 17. 
 
The game can be played single-player (SP), multi-player (MP), co-op / PvE and PvP; game servers can be run either via the game client, or as a dedicated server with extensive configurability and number of modifications possible, including custom blocks and sounds, plus an event system, which created an active ""modding"" community and allows to experience the game in many different ways that were initially not intended.",,5574,251570
271304,en,7 Days to Die,,"7 Days to Die is an open-world game that is a unique combination of first person shooter, survival horror, tower defense, and role-playing games. Play the definitive zombie survival sandbox RPG that came first. Navezgane awaits!",steam,5574,251570
504461,,Super Smash Bros. Ultimate,,"Legendary game worlds and fighters collide in the ultimate showdown—a new entry in the Super Smash Bros. series for the Nintendo Switch system! New fighters, like Inkling from the Splatoon series and Ridley from the Metroid series, make their Super Smash Bros. series debut alongside every Super Smash Bros. fighter in the series…EVER! Faster combat, new items, new attacks, new defensive options, and more will keep the battle raging whether you’re at home or on the go.",,90101,
509673,,Makers & Crafting,,,,,
21465,,osu!,,"osu! is a freeware rhythm game originally for Microsoft Windows. It is written in C# on the .NET Framework. The game has also been ported to Mac OS X, iOS, and Android.",,3012,
417528,,Albion Online,,"Albion Online is a sandbox MMORPG from Sandbox Interactive, set in the medieval fantasy world of Albion. Whether playing a hardened fighter, a farmer, a merchant or a master craftsman, in the player-driven world almost every single weapon and building are created by the players. Thanks to a “you are what you wear”-system free of typical class restrictions, a skilled archer can instantly become a powerful mage, and the players define their role within the game world. PvE, PvP guild vs guild battles, every action in the game has a meaning … as well as consequences. PvP battles in the danger zones of the game world are a “winner takes all” affair. Albion Online is the first PC game to enable the same experience on tablets.",,19698,761890
417528,en,Albion Online,,"Albion Online is a fantasy sandbox MMORPG featuring a player-driven economy, classless combat system, and intense PvP battles. Explore a vast open world full of danger and opportunity. Grow your wealth, forge alliances, and leave your mark on the world of Albion.",steam,19698,761890
313558,,Diablo III,,"The game takes place in Sanctuary, the dark fantasy world of the Diablo series, twenty years after the events of Diablo II. Deckard Cain and his niece Leah are in the Tristram Cathedral investigating ancient texts regarding an ominous prophecy. Suddenly, a mysterious star falling from the sky strikes the Cathedral, creating a deep crater into which Deckard Cain disappears.",,120,
66082,,Games + Demos,,,,,
20596,,Dofus,,"Dofus is a Flash-based tactical turn-oriented massively multiplayer online role-playing game (MMORPG) developed and published by Ankama Games, a French computer game manufacturer. Originally released solely in French, it has since been translated into many other languages. It is primarily a Pay to Play game, though it still offers a limited amount of free content.",,18337,254300
20596,en,Dofus,,"A VAST WORLD JUST WAITING TO BE DISCOVERED! Touchdown in the World of Twelve and set off on a great adventure in DOFUS - an original massively multiplayer online role playing universe where humor goes hand in hand with action-packed, tactical battles.",steam,18337,254300
511230,,Stream Raiders,,"Stream Raiders is a Twitch mini game. Its main focus is to add interaction between broadcasters (Captains) and their chat. Apart from the main battle it is mostly played off stream. 
 
The viewer play via a browser and the broadcaster has the option to use a stand alone client. Viewers play the game by dropping units onto your captain's battlefield every 5 minutes to support them in their battle. after 30 mins of preparation the captain can start the battle.",,125893,
506456,,Satisfactory,,"Satisfactory is an FPS open-world factory building sim. You play as an engineer on an alien planet tasked to complete ‘Project Assembly’ - a massive machine for a mysterious purpose. Conquer nature, build multi-story factories, and automate to satisfaction!",,90558,526870
506456,en,Satisfactory,,"Satisfactory is a first-person open-world factory building game with a dash of exploration and combat. Play alone or with friends, explore an alien planet, create multi-story factories, and enter conveyor belt heaven!",steam,90558,526870
1310901456,,Home Sweet Home: Survive,,"Home Sweet Home: Survive is an asymmetrical game that consists of 1 Specter hunting 4 survivors in an arena. There are two core gameplays depended on the role players take. 
 
The Specter is to strategically hunt 4 Survivors letting no one escape, and not being killed by survivors. Each Specter will have different stats and special abilities offering various ways of hunting survivors. 
 
The survivors have to cooperate to complete the objective. Each character will have different stats and unique abilities supporting each role of play - decoy, damage, or perform the rituals. Things will drastically change after the objective is completed. The game will test personal dilemma choosing either teaming up to eliminate the Specter or saving own self by leaving the arena.",,144132,
490147,,Hollow Knight,,"A 2D metroidvania with an emphasis on close combat and exploration in which the player enters the once-prosperous now-bleak insect kingdom of Hallownest, travels through its various districts, meets friendly inhabitants, fights hostile ones and uncovers the kingdom's history while improving their combat abilities and movement arsenal by fighting bosses and accessing out-of-the-way areas.",,14593,367520
490147,en,Hollow Knight,,"Forge your own path in Hollow Knight! An epic action adventure through a vast ruined kingdom of insects and heroes. Explore twisting caverns, battle tainted creatures and befriend bizarre bugs, all in a classic, hand-drawn 2D style.",steam,14593,367520
493174,,Jackbox Party Packs,,,,,
460090,,Subnautica,,"Subnautica is an open world, underwater exploration and adventure game currently under construction at Unknown Worlds, the independent developer behind Natural Selection 2.",,9254,264710
460090,en,Subnautica,,"Descend into the depths of an alien underwater world filled with wonder and peril. Craft equipment, pilot submarines and out-smart wildlife to explore lush coral reefs, volcanoes, cave systems, and more - all while trying to survive.",steam,9254,264710
491115,,Paladins,,"Paladins is a brightly colored, online, class based, first person shooter. It features Champions who have various weapons and abilities. On top of that, there is a Cards System that modifies the behaviour and abilities in certain ways. 
 
Enter a fantasy world of ancient technology in Paladins, a team-based shooter with strategy elements and deep character customization. Through a unique collectible card system, players can amplify and augment a character’s core set of abilities to play exactly how they want to play.",,11544,444090
491115,en,Paladins,,"Join 25+ million players in Paladins, the free-to-play fantasy team-based shooter sensation. Wield guns and magic as a legendary Champion of the Realm, customizing your core set of abilities to play exactly how you want to play.",steam,11544,444090
29056,,Knight Online,,The Great Battle between Karus and El Morad has arrived to Steam! Pledge allegiance to one of the Nations and put your skills to the test in one of the best PvP system in the MMORPG universe!,,19795,389430
29056,en,Knight Online,,The Great Battle between Karus and El Morad has arrived to Steam! Pledge allegiance to one of the Nations and put your skills to the test in one of the best PvP system in the MMORPG universe!,steam,19795,389430
491572,,Stellaris,,"Explore a vast galaxy full of wonder! Paradox Development Studio, makers of the Crusader Kings and Europa Universalis series presents Stellaris, an evolution of the grand strategy genre with space exploration at its core. 
 
Featuring deep strategic gameplay, an enormous selection of alien races and emergent storytelling, Stellaris has a deeply challenging system that rewards interstellar exploration as you traverse, discover, interact and learn more about the multitude of species you will encounter during your travels. 
 
Etch your name across the cosmos by uncovering remote celestial outposts,and entire civilizations. Will you expand through war or walk the path of diplomacy to achieve your goals?",,11582,281990
491572,en,Stellaris,,"Explore a galaxy full of wonders in this sci-fi grand strategy game from Paradox Development Studios. Interact with diverse alien races, discover strange new worlds with unexpected events and expand the reach of your empire. Each new adventure holds almost limitless possibilities.",steam,11582,281990
1684921851,,Kingdom of the Winds: Yeon,,Mobile version of Nexon Co.’s Kingdom of the Winds,,140257,
1563114544,,Movie World,,,,132349,1284230
1563114544,en,Movie World,,"In Movie World you can build your own movie studio. Produce entertaining and glamorous movies. Research new technologies to keep up with the industry. Expand into series, compete with other studios, receive the awards, create franchises and prevail in the movie business.",steam,132349,1284230
8645,,Resident Evil 2,,"Resident Evil 2, known in Japan as biohazard 2, is a sequel to the first Resident Evil title. It was originally released in 1998 for the Playstation - however as of 2016, a remake is the in works for XB1, PS4 and PC. Set in Raccoon City, you take on the role of Leon S. Kennedy and Claire Redfield as you try to escape the city, which has come under a zombie virus thanks to Umbrella Corporation. The gameplay of Resident Evil 2 focuses on a combination of puzzle solving and combat.",,880,
29433,,Dark Souls,,"An action RPG and spiritual sequel to Demon's Souls (2009) in which the player embodies the Chosen Undead, who is tasked with fulfilling an ancient prophecy by ringing the Bells of Awakening in the dark fantasy setting of Lordran, an open world with intricate areas full of beasts, former humans gone hollow, and magical abominations whom the player must overcome in challenging and unforgiving combat.",,2155,
697,,Heart of Darkness,,"Heart of Darkness places players in the role of a child named Andy as he attempts to rescue his dog who has been kidnapped by creatures known as The Dark Souls. The game has about half an hour of storytelling cinematic sequences, thousands of 2D animated frames, and uses pre-rendered background scenery. The game was supervised by game developer Éric Chahi, known for Another World, this time with a team of artists and developers. The game also features an original score by film and television composer Bruce Broughton. 
 
A Game Boy Advance port was announced in 2001 but it was never released.",,6433,
497916,,The Walking Dead: The Final Season,,"After years on the road facing threats both living and dead, a secluded school might finally be Clementine and AJ’s chance for a home. But protecting it will mean sacrifice. In this gripping, emotional final season, your choices define your relationships, shape your world, and determine how Clementine’s story ends.",,51524,866800
497916,en,The Walking Dead: The Final Season,,"A secluded school might finally be Clementine’s chance for a home, but protecting it will mean sacrifice.",steam,51524,866800
369588,,Mario Kart 8,,"Turn your racing experience upside down! Nintendo’s Mario Kart franchise comes to the Wii U console in full HD, introducing new racing circuit designs and anti-gravity karts that will have players driving upside down. And for the first time, all of Bowser’s seven Koopalings are playable characters-- get a taste of being bad on the race track by playing as Iggy, Larry, Lemmy, Ludwig, Morton, Roy and Wendy. Players will also enjoy a variety of series-favorite features, including the return of 12-player online competitive play, hang-gliders, underwater racing and motorbikes.",,2350,
509394,,Assetto Corsa Competizione,,"Assetto Corsa Competizione is the new official Blancpain GT Series videogame. 
Thanks to the extraordinary quality of simulation, the game will allow you to experience the real atmosphere of the FIA ​​GT3 homologated championship, competing against official drivers, teams, cars and circuits, reproduced in-game with the highest level of accuracy ever achieved. 
Assetto Corsa Competizione is born from KUNOS Simulazioni's long-term experience, and it takes full advantage of Unreal Engine 4 to ensure photorealistic weather conditions and graphics, night races, motion capture animations, reaching a new standard in terms of driving realism and immersion, thanks to its further improved tyre and aerodynamic models.",,89444,805550
509394,en,Assetto Corsa Competizione,,"Assetto Corsa Competizione is the new official GT World Challenge videogame. Thanks to the extraordinary quality of simulation, the game will allow you to experience the real atmosphere of the FIA ​​GT3 homologated championship, competing against official drivers, teams, cars and circuits.",steam,89444,805550
369418,,GeoGuessr,,A game of simulated world travel and geographical knowledge. Players must pinpoint their location on a Google map after being placed in a random Street View location and allowed to move along connected roads.,,63350,
515349,,Lineage 2,,"Lineage II is a massive multiplayer online role-playing game (MMORPG) for Microsoft Windows, the second game in the Lineage series. It is a prequel to Lineage, and is set 150 years before the earlier game. It has become very popular since its October 1, 2003 launch in South Korea, reporting 1,000,918 unique users during the month of March 2007. To date, the game has been played by more than 14 million users, mostly based in Asia. 
 
On November 30, 2011 Lineage II adopted a free-to-play model in Lineage II: Goddess of Destruction, with all game content being free save for ""purchasable in-game store items and packs"".",,2971,
26559,,Batman: Arkham City,,"After the events of Batman: Arkham Asylum (2009), a section of the city of Gotham has been turned into a prison, designed to keep the scum of the city away from the people. Bruce Wayne protests this prison but is shortly kidnapped by the despicable Hugo Strange, thus having to face the city's most powerful villains as the Batman while trying to uncover Strange's plans.",,501,57400
26559,en,Batman: Arkham City,,Get Batman: Arkham City and all DLC for one low price with the release of the GOTY Edition!,steam,501,57400
110758,,The Legend of Zelda: Breath of the Wild,,"In this 3D open-world entry in the Zelda series, Link is awakened from a deep slumber without his past memories in the post-apocalyptic Kingdom of Hyrule, and sets off on a journey to defeat the ancient evil Calamity Ganon. Link treks, climbs and glides through fields, forests and mountain ranges while meeting and helping friendly folk and defeating enemies in order to gather up the strength to face Ganon.",,7346,
508292,,Bloons TD 6,,"The Bloons are back and better than ever! Get ready for a massive 3D tower defense game designed to give you hours and hours of the best strategy gaming available. 
 
Craft your perfect defense from a combination of awesome monkey towers, upgrades, Heroes, and activated abilities, then pop every last Bloon that comes your way!",,103380,960090
508292,en,Bloons TD 6,,The Bloons are back and better than ever! Get ready for a massive 3D tower defense game designed to give you hours and hours of the best strategy gaming available.,steam,103380,960090
278888515,,Gartic Phone,,,,,
1789605129,,Disgaea RPG,,"A departure from the grid-based tactics gameplay of the main series, the game uses teams of 5 characters, from throughout the series, to fight waves of enemies in turn-based battles. 
Characters can have star ratings from 2 to 6, that have various level caps with the end goal of a 6 star character being upgraded to level 9999. 
The game is region locked in Japan. 
 
Originally released in March 2019 with bugs and server issues, the game was taken offline to work on fixes and improve the game. it was re-launched in November 2019.",,115271,
509511,,Marbles On Stream,,Marbles on Stream is a Marble Racing game for EVERYONE! You can simulate races yourself or stream it on Twitch.tv with your viewers! Many features in game to help interact with your viewers and engage with them in unique ways. 3 ways to play! Download and stream! Download the MoS app on your mobile device! Get on Twitch.,,116975,1170970
